machine_id,operator_id,window,anomaly_score,reason,habit_vs_bottleneck
DZR002,OP1021,2025-04-23 13:45:00,0.65241470069885,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
DZR002,OP1021,2025-04-23 15:00:00,0.6529206910211204,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1021,2025-05-03 10:15:00,0.6643649492360034,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1021,2025-05-03 11:15:00,0.6501496685923646,high fuel per cycle vs your baseline,unclassified
DZR002,OP1021,2025-05-03 13:15:00,0.6023324335983541,high fuel per cycle vs your baseline,operator_habit
DZR002,OP1021,2025-05-03 15:00:00,0.6007788113442432,high fuel per cycle vs your baseline,unclassified
DZR002,OP1021,2025-05-03 16:15:00,0.6689890034514641,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1022,2025-06-06 00:45:00,0.6411494395614046,15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1022,2025-06-06 01:00:00,0.6496029276276478,15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1022,2025-06-06 01:15:00,0.6547259872142576,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1023,2025-05-09 08:00:00,0.6106751788754547,idle ratio 100% vs your usual 28%,unclassified
DZR002,OP1023,2025-05-09 16:15:00,0.6145697806901859,unusually low load-cycle throughput this window,unclassified
DZR002,OP1023,2025-05-17 07:30:00,0.6347526799046401,idle ratio 100% vs your usual 28%,unclassified
DZR002,OP1023,2025-05-17 10:00:00,0.6813235116539863,idle ratio 93% vs your usual 28%; 14 belt-unfastened minute(s) this window,site_bottleneck
DZR002,OP1024,2025-04-30 08:15:00,0.6303869657948535,idle ratio 100% vs your usual 12%,unclassified
DZR002,OP1026,2025-04-26 00:45:00,0.6131044711445839,high fuel per cycle vs your baseline,operator_habit
DZR002,OP1026,2025-04-26 04:30:00,0.60983301425487,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
DZR002,OP1026,2025-06-06 20:15:00,0.6245153533331509,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,operator_habit
DZR002,OP1026,2025-06-06 20:45:00,0.6456381945221528,15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1026,2025-06-06 22:00:00,0.6515967634894189,15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1026,2025-06-06 22:15:00,0.6823270143523384,13 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1026,2025-06-06 23:45:00,0.6370038286478649,15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1026,2025-06-07 00:00:00,0.6416031443517967,15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1026,2025-06-07 00:15:00,0.6365091922588013,15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1026,2025-06-07 00:30:00,0.6403083526819856,15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1026,2025-06-07 00:45:00,0.6597257778902024,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1027,2025-04-18 07:45:00,0.63601739148675,idle ratio 100% vs your usual 33%,unclassified
DZR002,OP1027,2025-04-18 09:30:00,0.6699710955788832,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
DZR002,OP1027,2025-05-24 07:15:00,0.6430501086754601,idle ratio 100% vs your usual 33%,unclassified
DZR002,OP1027,2025-05-24 10:45:00,0.6827888236819726,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1027,2025-05-24 11:15:00,0.6052317866777466,high fuel per cycle vs your baseline,unclassified
DZR002,OP1029,2025-05-06 09:00:00,0.6232497354860866,high fuel per cycle vs your baseline,unclassified
DZR002,OP1029,2025-05-31 08:30:00,0.5977883883067509,10 belt-unfastened minute(s) this window,operator_habit
DZR002,OP1029,2025-05-31 09:30:00,0.6702090482823754,idle ratio 80% vs your usual 31%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1029,2025-05-31 12:15:00,0.6586891204112302,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1029,2025-05-31 14:45:00,0.6621530003372196,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
DZR002,OP1030,2025-04-01 11:45:00,0.6593191461789951,idle ratio 87% vs your usual 32%; 13 belt-unfastened minute(s) this window,operator_habit
DZR002,OP1030,2025-04-01 12:00:00,0.6432400944062364,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1030,2025-04-01 12:15:00,0.6390083922623047,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1030,2025-04-01 12:30:00,0.6383154193261532,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1030,2025-05-07 07:45:00,0.6248983248339175,idle ratio 100% vs your usual 32%,unclassified
DZR002,OP1030,2025-05-07 08:30:00,0.6544040945165961,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1030,2025-05-07 09:00:00,0.6763882392194183,idle ratio 87% vs your usual 32%; 13 belt-unfastened minute(s) this window,unclassified
DZR002,OP1030,2025-05-07 10:00:00,0.6447579362820515,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1030,2025-05-07 15:45:00,0.6421401681691993,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1030,2025-06-07 13:00:00,0.6354702805782916,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1030,2025-06-07 13:15:00,0.641705851861861,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1030,2025-06-07 13:30:00,0.6425032188705032,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1030,2025-06-07 14:00:00,0.6218280897813754,high fuel per cycle vs your baseline,unclassified
DZR002,OP1030,2025-06-07 15:15:00,0.6828241677991268,idle ratio 93% vs your usual 32%; 14 belt-unfastened minute(s) this window,unclassified
DZR002,OP1031,2025-03-17 14:45:00,0.6453834484848965,idle ratio 100% vs your usual 13%,site_bottleneck
DZR002,OP1033,2025-03-27 07:15:00,0.6200177449307437,idle ratio 100% vs your usual 30%,unclassified
DZR002,OP1033,2025-03-27 08:45:00,0.5991550946157662,idle ratio 73% vs your usual 30%; high fuel per cycle vs your baseline,unclassified
DZR002,OP1033,2025-03-27 11:30:00,0.6701274329074957,idle ratio 73% vs your usual 30%; 11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
DZR002,OP1033,2025-03-27 12:30:00,0.6639432122642925,idle ratio 73% vs your usual 30%; 11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1033,2025-05-21 16:45:00,0.6345312413560249,mildly elevated vs baseline: 1 belt-unfastened minute(s) this window,unclassified
DZR002,OP1035,2025-03-25 12:15:00,0.6575438727727643,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
DZR002,OP1035,2025-03-25 12:30:00,0.6659720024181471,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1035,2025-03-25 13:30:00,0.6090392780695909,10 belt-unfastened minute(s) this window,site_bottleneck
DZR002,OP1035,2025-03-25 14:15:00,0.6618515650533234,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,unclassified
DZR002,OP1035,2025-03-28 08:00:00,0.6464933590856431,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1035,2025-03-28 09:15:00,0.652956468186731,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
DZR002,OP1035,2025-03-28 12:30:00,0.6661025484788007,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
DZR002,OP1035,2025-03-28 13:30:00,0.6633278629978574,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,operator_habit
DZR002,OP1035,2025-03-28 13:45:00,0.6382981059583136,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1035,2025-04-11 08:00:00,0.6037801675601421,idle ratio 100% vs your usual 33%,unclassified
DZR002,OP1035,2025-04-11 08:30:00,0.6702808282715306,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,operator_habit
DZR002,OP1035,2025-04-11 09:45:00,0.6615439907662255,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
DZR002,OP1035,2025-04-11 12:30:00,0.6654111471319982,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
DZR002,OP1035,2025-04-11 12:45:00,0.647838983799541,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1035,2025-04-11 13:00:00,0.6438932369484266,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1035,2025-04-11 13:15:00,0.6486960237319455,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1035,2025-04-11 13:30:00,0.6366176494975884,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1035,2025-04-11 14:30:00,0.6601777402728993,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
DZR002,OP1035,2025-04-29 08:15:00,0.6284211673198778,idle ratio 100% vs your usual 33%,unclassified
DZR002,OP1035,2025-06-09 09:30:00,0.6518172315052879,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
DZR002,OP1035,2025-06-09 10:15:00,0.6595779378332973,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
DZR002,OP1035,2025-06-09 12:00:00,0.6665787958264335,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
DZR002,OP1036,2025-03-29 16:00:00,0.6531265167749444,unusually low load-cycle throughput this window,unclassified
DZR002,OP1036,2025-06-03 08:00:00,0.6271565839316304,idle ratio 100% vs your usual 14%,unclassified
DZR002,OP1038,2025-04-07 08:00:00,0.6451651566056935,idle ratio 100% vs your usual 15%,unclassified
DZR002,OP1038,2025-04-13 07:45:00,0.6439208554848388,idle ratio 100% vs your usual 15%,unclassified
DZR002,OP1039,2025-03-23 08:45:00,0.6599923526720674,idle ratio 80% vs your usual 31%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
DZR002,OP1039,2025-03-23 14:00:00,0.6004980330218829,idle ratio 80% vs your usual 31%; high fuel per cycle vs your baseline,unclassified
DZR002,OP1039,2025-05-08 07:15:00,0.6250686315692406,idle ratio 100% vs your usual 31%,unclassified
EXC001,OP1001,2025-04-20 07:45:00,0.6398253658637016,idle ratio 100% vs your usual 33%,unclassified
EXC001,OP1001,2025-04-20 08:15:00,0.6372689313275599,high fuel per cycle vs your baseline,unclassified
EXC001,OP1001,2025-05-01 10:45:00,0.6561298430203792,high fuel per cycle vs your baseline,unclassified
EXC001,OP1001,2025-05-01 13:30:00,0.6050924951152681,high fuel per cycle vs your baseline,unclassified
EXC001,OP1001,2025-05-01 15:15:00,0.6732559570612339,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC001,OP1001,2025-05-02 09:45:00,0.6404990802303087,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1001,2025-05-02 13:45:00,0.6666476229004953,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
EXC001,OP1001,2025-05-02 15:15:00,0.6766564684939894,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC001,OP1001,2025-05-02 15:30:00,0.6412004148510146,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1001,2025-05-02 15:45:00,0.6378791301648464,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1001,2025-05-02 16:00:00,0.6449832819566725,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1001,2025-05-02 16:15:00,0.641054928125793,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1001,2025-05-02 16:30:00,0.606177267094036,high fuel per cycle vs your baseline,unclassified
EXC001,OP1001,2025-05-25 07:30:00,0.6507982045718302,idle ratio 100% vs your usual 33%,unclassified
EXC001,OP1001,2025-05-25 08:30:00,0.6571323692994169,high fuel per cycle vs your baseline,unclassified
EXC001,OP1001,2025-05-25 10:00:00,0.6738964154046561,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
EXC001,OP1001,2025-05-25 10:15:00,0.6729753684252263,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC001,OP1001,2025-05-25 13:30:00,0.6024297882446923,high fuel per cycle vs your baseline,unclassified
EXC001,OP1001,2025-05-25 15:30:00,0.6770858038357085,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
EXC001,OP1002,2025-04-15 08:15:00,0.6306205808844259,mildly elevated vs baseline: 7 belt-unfastened minute(s) this window,site_bottleneck
EXC001,OP1002,2025-04-15 08:30:00,0.6447579362820515,15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1002,2025-04-15 08:45:00,0.6383103092763351,15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1002,2025-04-15 09:00:00,0.6441797514708393,15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1002,2025-04-15 09:15:00,0.6411494395614046,15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1002,2025-04-15 09:30:00,0.6392504704490856,15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1002,2025-04-15 11:00:00,0.6669399312588263,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
EXC001,OP1002,2025-04-15 13:30:00,0.6149587201283977,high fuel per cycle vs your baseline,site_bottleneck
EXC001,OP1002,2025-04-15 14:45:00,0.6063024034631604,high fuel per cycle vs your baseline,unclassified
EXC001,OP1002,2025-04-15 17:00:00,0.6143755917144337,high fuel per cycle vs your baseline,site_bottleneck
EXC001,OP1002,2025-04-29 08:00:00,0.6303850357459864,mildly elevated vs baseline: idle ratio 100% vs your usual 61%,unclassified
EXC001,OP1002,2025-04-29 09:00:00,0.6071345194150224,high fuel per cycle vs your baseline,unclassified
EXC001,OP1002,2025-04-29 10:30:00,0.6045436380050397,high fuel per cycle vs your baseline,operator_habit
EXC001,OP1002,2025-04-29 13:45:00,0.6096469733027341,high fuel per cycle vs your baseline,unclassified
EXC001,OP1002,2025-04-29 14:15:00,0.610557667057041,high fuel per cycle vs your baseline,operator_habit
EXC001,OP1002,2025-04-29 16:30:00,0.5995956515333708,mildly elevated vs baseline: idle ratio 100% vs your usual 61%,unclassified
EXC001,OP1002,2025-05-17 11:45:00,0.6137523908283152,high fuel per cycle vs your baseline,operator_habit
EXC001,OP1002,2025-05-17 13:15:00,0.6063958590744702,high fuel per cycle vs your baseline,unclassified
EXC001,OP1002,2025-05-17 14:00:00,0.6425876143887567,15 belt-unfastened minute(s) this window,operator_habit
EXC001,OP1002,2025-05-17 14:15:00,0.6383490584870114,15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1002,2025-05-17 14:30:00,0.6410034892019035,15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1002,2025-05-17 14:45:00,0.6418264329601532,15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1002,2025-05-17 15:00:00,0.6407667341528646,15 belt-unfastened minute(s) this window,unclassified
EXC001,OP1002,2025-05-17 15:15:00,0.682195116127474,14 belt-unfastened minute(s) this window,unclassified
EXC001,OP1003,2025-03-31 20:15:00,0.6196449338121098,idle ratio 100% vs your usual 28%,unclassified
EXC001,OP1003,2025-03-31 23:00:00,0.6122577555385856,idle ratio 73% vs your usual 28%; high fuel per cycle vs your baseline,unclassified
EXC001,OP1003,2025-04-01 01:15:00,0.606325931203457,idle ratio 73% vs your usual 28%; high fuel per cycle vs your baseline,site_bottleneck
EXC001,OP1003,2025-04-01 03:15:00,0.6065407018950653,idle ratio 73% vs your usual 28%; high fuel per cycle vs your baseline,site_bottleneck
EXC001,OP1005,2025-04-10 16:15:00,0.6021243614306793,idle ratio 87% vs your usual 15%; high fuel per cycle vs your baseline,unclassified
EXC001,OP1007,2025-04-05 10:15:00,0.6026026633668924,high fuel per cycle vs your baseline,site_bottleneck
EXC001,OP1007,2025-06-05 12:45:00,0.6015725257143777,high fuel per cycle vs your baseline,unclassified
EXC001,OP1007,2025-06-05 14:15:00,0.604532919242215,high fuel per cycle vs your baseline,unclassified
EXC001,OP1007,2025-06-05 14:45:00,0.6388430445354509,15 belt-unfastened minute(s) this window,unclassified
